510,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
590,中兴 Blade V10,4G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
510,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
440,中兴 Blade V10,4G+64G,经常使用，完好有轻微划痕,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
370,中兴 Blade V10,4G+64G,经常使用，外壳有磕碰掉漆,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
290,中兴 Blade V10,4G+64G,外壳有裂缝/缺失/变形/刻字,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
540,中兴 Blade V10,4G+64G,从未使用，全新包装未拆封,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
420,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,经常使用，完好有轻微划痕,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
240,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,屏幕有缺角/碎裂,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
180,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,有开机密码,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
2,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,无法开机/自动重启/工程模式,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常
2,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号无法退出,充电正常
330,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,经常使用，显示正常细微色差,账号可退出,充电正常
190,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,经常使用，显示有轻微透字,账号可退出,充电正常
110,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,显示异常，有局部花屏/老化,账号可退出,充电正常
50,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,屏幕无法正常显示,账号可退出,充电正常
110,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,屏幕维修（屏幕拆开或维修）,很少使用，显示完美几乎全新,账号可退出,充电正常
110,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,主板维修（主板拆修或故障）,很少使用，显示完美几乎全新,账号可退出,充电正常
60,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,屏幕和主板均有维修,很少使用，显示完美几乎全新,账号可退出,充电正常
110,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,触摸失灵/延迟
110,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,机身进水或受潮
130,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,机身弯曲
290,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,更换过电池/摄像头/外壳/尾插
95,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,通话功能不正常
180,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,指纹无法完全录入和解锁
130,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,拍摄模糊/抖动/有斑
95,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,无线无法打开/无法连接
280,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,光线/距离感应不正常
180,中兴 Blade V10,4G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,无维修情况,很少使用，显示完美几乎全新,账号可退出,充电正常,振动不正常
