1200,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1350,华硕 V755U 系列,固态硬盘240GB-288GB,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1200,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
180,华硕 V755U 系列,不含固态硬盘,蓝屏、死机、不能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
60,华硕 V755U 系列,不含固态硬盘,无法开机,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1110,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无磕碰掉漆，有轻微划痕,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1080,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,仅有1-2处磕碰掉漆,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
870,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,有多处磕碰、掉漆,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1000,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,经常使用，完好有细微划痕,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
670,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,屏幕有裂痕、缺角、碎裂,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
1000,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,经常使用，显示正常轻微亮黑点,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
670,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,显示异常，有色斑、漏光、花屏,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件
360,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件,机身进水
360,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件,严重维修
740,华硕 V755U 系列,不含固态硬盘,开机后能进入操作系统桌面,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,几乎全新，无任何瑕疵,4G独立显卡,Intel 酷睿 i5 6代,机械硬盘500GB-1TB,8GB,无硬件锁,显卡功能正常,不缺件,硬盘损坏、健康度低、硬盘锁
