860,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
170,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,有开机密码,充电正常,账号可退出,振动正常
2,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,无法开机/自动重启/工程模式,充电正常,账号可退出,振动正常
920,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,从未使用，全新包装未拆封,正常开机进入桌面,充电正常,账号可退出,振动正常
670,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,经常使用，完好有轻微划痕,正常开机进入桌面,充电正常,账号可退出,振动正常
500,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,经常使用，外壳有磕碰掉漆,正常开机进入桌面,充电正常,账号可退出,振动正常
410,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,外壳有裂缝/缺失/变形/刻字,正常开机进入桌面,充电正常,账号可退出,振动正常
650,LG V30S+,无维修情况,很少使用，显示完美几乎全新,经常使用，完好有轻微划痕,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
240,LG V30S+,无维修情况,很少使用，显示完美几乎全新,屏幕有缺角/碎裂,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
490,LG V30S+,无维修情况,经常使用，显示正常细微色差,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
200,LG V30S+,无维修情况,经常使用，显示有轻微透字,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
130,LG V30S+,无维修情况,显示异常，有局部花屏/老化,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
25,LG V30S+,无维修情况,屏幕无法正常显示,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
130,LG V30S+,屏幕维修（屏幕拆开或维修）,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
110,LG V30S+,主板维修（主板拆修或故障）,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
25,LG V30S+,屏幕和主板均有维修,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常
130,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,触摸失灵/延迟
110,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,机身进水或受潮
150,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,机身弯曲
410,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,更换过电池/摄像头/外壳/尾插
100,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,通话功能不正常
170,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,指纹无法完全录入和解锁
150,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,拍摄模糊/抖动/有斑
100,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,无线无法打开/无法连接
400,LG V30S+,无维修情况,很少使用，显示完美几乎全新,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,正常开机进入桌面,充电正常,账号可退出,振动正常,光线/距离感应不正常
