1060,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
1240,锤子 坚果 R1,6G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
1390,锤子 坚果 R1,8G+128G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
3070,锤子 坚果 R1,8G+1T,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
2240,锤子 坚果 R1,8G+512G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
1060,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
1000,锤子 坚果 R1,6G+64G,经常使用，完好有轻微划痕,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
970,锤子 坚果 R1,6G+64G,经常使用，外壳有磕碰掉漆,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
880,锤子 坚果 R1,6G+64G,外壳有裂缝/缺失/变形/刻字,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
1180,锤子 坚果 R1,6G+64G,从未使用，全新包装未拆封,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
970,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,经常使用，完好有轻微划痕,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
690,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,屏幕有缺角/碎裂,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
970,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示正常细微色差,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
690,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,经常使用，显示有轻微透字,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
480,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,显示异常，有局部花屏/老化,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
245,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,屏幕无法正常显示,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
650,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,有开机密码,充电正常
2,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,无法开机/自动重启/工程模式,充电正常
2,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号无法退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
480,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕维修（屏幕拆开或维修）,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
480,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,主板维修（主板拆修或故障）,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
35,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,屏幕和主板均有维修,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常
480,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常,触摸失灵/延迟
480,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常,机身进水或受潮
550,锤子 坚果 R1,6G+64G,很少使用，完美无任何痕迹,很少使用，完美无任何痕迹,很少使用，显示完美几乎全新,无维修情况,账号可退出,大陆国行（有“进网许可”标签）,黑色,正常开机进入桌面,充电正常,机身弯曲
